COUNTRY,PERNUM,AGE,SEX,MARST,INDIG,EDATTAIN,YRSCHOOL,EMPSTAT,INCEARN
484,3,0,2,1,1,0,99,0,99999999
484,4,7,2,1,1,1,1,0,99999999
484,1,55,1,2,1,2,9,1,1714
484,5,2,1,1,2,0,99,0,99999999
484,1,63,2,1,2,2,9,1,4000
484,4,39,2,2,2,2,9,3,99999999
484,4,19,1,1,2,3,12,3,99999999
484,1,42,1,2,1,2,8,1,5143
484,1,31,1,1,2,2,9,1,8571
484,1,34,2,2,2,2,9,3,99999999
484,5,15,2,1,2,2,10,3,99999999
484,3,14,1,1,2,2,6,3,99999999
840,3,23,2,1,2,4,13,1,4000
484,1,66,1,2,2,2,6,1,0
484,2,15,2,2,2,1,5,3,99999999
484,4,40,2,1,2,2,6,3,99999999
484,3,8,1,1,1,1,2,0,99999999
840,2,53,2,2,2,3,12,1,30000
484,7,35,2,2,2,3,16,1,9600
840,3,11,1,1,2,1,4,0,0
484,5,5,1,1,2,1,0,0,99999999
484,1,60,1,1,1,1,0,1,1286
484,2,13,1,1,2,2,7,3,99999999
484,1,43,1,2,1,1,0,3,99999999
840,4,52,1,2,2,3,12,1,20000
484,8,36,2,3,2,2,10,1,3429
484,4,14,2,1,1,2,9,3,99999999
484,6,18,2,1,1,2,6,3,99999999
484,2,16,1,1,2,2,9,3,99999999
484,3,56,2,2,2,2,6,3,99999999
840,2,79,2,2,2,3,12,3,0
840,3,15,1,1,2,2,9,0,0
484,6,55,2,2,2,2,9,3,99999999
484,3,7,2,1,2,1,1,0,99999999
840,1,66,1,2,2,4,13,3,0
840,1,70,1,2,2,3,12,3,0
484,5,8,2,1,1,1,1,0,99999999
484,5,38,2,2,2,2,6,3,99999999
484,3,25,2,1,9,1,0,1,5143
484,3,14,1,1,2,1,3,3,99999999
484,2,0,1,1,2,0,99,0,99999999
484,4,35,2,2,2,4,18,1,7800
840,4,4,1,1,2,1,0,0,0
484,4,33,2,2,1,2,9,3,99999999
484,1,43,1,2,1,2,7,1,3000
840,3,12,1,1,2,2,7,0,0
484,1,75,1,4,1,1,0,3,99999999
484,2,13,2,1,1,2,7,3,99999999
484,1,40,1,2,1,1,1,3,99999999
840,3,13,1,1,2,2,7,0,0
484,2,53,2,2,2,1,3,3,99999999
840,1,60,2,2,2,3,12,1,23000
484,4,21,1,1,1,1,5,3,99999999
484,2,1,1,1,2,0,99,0,99999999
840,2,29,1,1,2,3,12,1,7000
484,4,9,2,1,2,1,4,0,99999999
840,2,20,1,1,2,3,12,3,0
840,1,89,2,2,2,3,12,1,12700
484,5,41,2,2,2,4,17,1,7000
484,1,41,2,3,1,1,0,3,99999999
840,1,50,1,2,2,3,13,1,32000
484,3,37,1,3,1,2,9,1,3429
484,8,10,2,1,1,1,4,0,99999999
484,4,4,2,1,2,1,0,0,99999999
840,2,44,2,2,2,3,12,3,0
484,5,21,2,1,2,3,15,1,2571
840,2,52,1,2,2,3,13,1,60000
484,3,12,1,1,1,2,6,3,99999999
484,2,46,2,2,2,1,0,3,99999999
840,2,31,2,1,2,3,13,1,17000
484,4,9,1,1,2,1,4,0,99999999
484,1,61,2,4,2,2,9,1,2571
484,2,0,2,1,2,0,99,0,99999999
840,1,67,2,3,2,3,12,3,0
484,3,25,2,2,2,2,11,3,99999999
484,1,20,2,2,2,2,8,3,99999999
840,1,64,1,2,2,4,13,3,1000
484,8,44,2,2,2,1,5,1,6429
484,5,37,1,2,1,2,9,1,6000
840,2,61,2,2,2,3,12,3,13500
484,2,12,2,1,2,1,5,3,99999999
840,3,18,2,1,2,2,11,3,0
840,1,19,2,1,2,3,12,3,3600
484,1,51,2,1,2,2,6,3,99999999
484,3,22,1,1,2,3,15,3,99999999
484,4,13,2,1,2,2,8,3,99999999
484,5,1,2,1,1,0,99,0,99999999
484,2,63,2,2,1,1,0,3,99999999
840,3,33,1,1,2,3,13,1,25500
484,4,40,2,2,2,2,9,3,99999999
484,3,5,2,1,2,1,0,0,99999999
484,2,2,1,1,2,0,99,0,99999999
484,2,13,1,1,1,1,5,3,99999999
484,3,5,2,1,2,1,0,0,99999999
484,4,17,2,1,1,2,11,3,99999999
484,4,38,2,2,2,1,3,3,99999999
484,2,71,2,2,2,2,6,3,99999999
484,2,27,2,2,2,3,12,3,99999999
484,2,22,2,1,2,3,14,3,99999999
484,2,60,2,2,2,1,2,3,99999999
840,2,75,2,2,2,2,9,3,0
484,1,69,1,2,1,4,16,3,99999999
484,4,26,2,2,1,2,6,3,99999999
484,2,6,2,1,2,1,0,0,99999999
840,2,36,1,1,2,2,6,1,15000
484,2,12,1,1,2,1,5,3,99999999
484,3,67,2,2,1,1,0,3,99999999
840,2,55,1,2,2,2,9,1,950
840,3,30,1,1,2,3,13,1,19000
484,3,13,2,2,1,2,8,3,99999999
484,1,51,2,3,1,2,6,1,1714
484,3,7,1,1,2,1,1,0,99999999
840,3,11,2,1,2,1,5,0,0
484,5,22,2,1,1,2,6,1,1286
484,4,4,2,1,1,1,0,0,99999999
484,4,11,1,1,1,1,5,0,99999999
484,4,9,1,1,2,1,4,0,99999999
840,2,46,1,2,2,3,12,1,18500
484,4,57,2,2,1,1,0,3,99999999
840,1,57,2,2,2,4,13,1,5000
484,2,27,1,2,1,3,12,1,6857
484,1,31,2,2,2,1,0,3,99999999
484,1,54,1,2,2,2,6,3,99999999
484,1,78,2,4,2,1,3,3,99999999
484,1,53,2,3,1,2,9,1,99999998
840,2,13,1,1,2,2,7,0,0
484,1,54,1,2,1,2,6,1,2057
484,5,1,2,1,1,0,99,0,99999999
484,2,58,2,2,2,2,9,3,99999999
840,4,18,1,1,2,2,11,1,13000
840,1,65,2,3,2,3,12,3,0
484,2,23,2,2,2,3,12,3,99999999
484,5,13,2,1,2,2,7,3,99999999
484,1,60,1,2,2,2,11,3,99999999
484,2,15,2,1,1,2,7,3,99999999
840,2,66,1,2,2,3,12,1,68000
484,4,5,1,1,2,1,0,0,99999999
484,2,2,1,1,2,0,99,0,99999999
840,2,41,1,2,2,4,13,1,70000
840,2,33,1,1,2,3,13,1,180000
840,1,54,2,3,2,3,12,1,68000
484,3,10,1,1,1,1,4,0,99999999
484,2,0,1,1,2,0,99,0,99999999
484,1,55,1,2,9,2,9,1,1543
484,4,58,2,2,2,4,17,1,4286
484,5,8,1,1,1,1,2,0,99999999
484,5,7,1,1,1,1,0,0,99999999
484,1,38,2,2,1,3,12,3,99999999
484,1,28,2,2,2,2,9,3,99999999
840,1,19,2,1,2,3,12,2,0
484,1,23,1,2,1,2,9,1,99999998
484,1,60,1,2,2,3,12,1,20000
840,1,37,2,2,2,3,13,1,43000
484,2,39,2,2,2,2,9,1,3857
484,7,24,2,1,1,2,9,3,99999999
484,1,70,2,4,2,1,0,3,99999999
840,2,53,2,2,2,3,12,1,39000
840,1,84,1,3,2,3,12,3,0
484,1,64,1,2,2,1,3,2,99999999
484,2,9,2,1,1,1,3,0,99999999
484,2,13,1,1,2,2,8,3,99999999
840,1,46,1,3,2,4,13,3,0
484,2,7,1,1,2,1,0,0,99999999
484,3,5,1,1,2,1,0,0,99999999
484,2,18,2,1,2,2,9,3,99999999
484,4,8,1,1,2,1,2,0,99999999
840,3,4,2,1,2,1,0,0,0
840,4,12,2,1,2,2,6,0,0
484,1,45,1,2,1,2,6,1,3857
840,1,20,2,1,2,3,13,3,0
484,3,17,2,1,1,2,10,3,99999999
484,5,46,2,2,2,2,6,3,99999999
840,3,1,2,1,2,0,99,0,0
484,4,39,2,2,2,4,17,3,99999999
484,8,12,2,1,2,2,6,3,99999999
484,5,28,2,2,1,1,0,3,99999999
840,1,51,1,2,2,3,12,1,460000
484,1,77,2,1,9,1,0,3,99999999
484,1,46,1,2,2,1,5,1,3429
484,2,2,1,1,1,0,99,0,99999999
484,3,85,2,4,2,1,1,3,99999999
840,4,16,2,1,2,2,9,3,900
840,1,41,2,2,2,4,13,3,44000
484,4,3,1,1,2,1,0,0,99999999
484,3,47,2,2,2,2,6,1,1286
484,1,48,2,3,2,3,15,1,8000
484,9,16,2,1,1,2,10,3,99999999
484,3,42,2,2,2,2,9,3,99999999
484,1,50,1,2,2,2,6,1,6429
484,2,37,1,1,2,2,6,1,5143
484,3,61,2,4,1,1,0,3,99999999
484,3,30,1,1,2,9,98,1,99999998
484,4,40,1,1,2,1,3,1,7714
484,2,18,2,2,1,2,6,3,99999999
484,8,20,2,3,1,2,9,1,99999998
484,3,17,2,1,2,2,11,3,99999999
484,1,47,2,3,1,2,9,1,3000
840,1,54,1,2,2,4,13,1,392000
484,3,43,2,2,1,2,9,3,99999999
840,3,53,2,1,2,3,12,1,20000
484,2,45,2,2,2,1,0,3,99999999
484,2,75,2,4,2,1,5,3,99999999
484,4,38,2,2,2,2,6,3,99999999
484,1,30,1,1,9,2,9,1,7714
484,6,34,2,2,1,2,9,1,2786
484,1,32,2,3,1,1,0,1,2571
484,2,23,1,1,2,2,6,1,4286
484,3,7,1,1,2,1,0,0,99999999
484,1,55,1,2,1,2,9,3,99999999
840,1,37,2,2,2,4,13,3,0
484,5,1,2,1,1,0,99,0,99999999
484,3,5,1,1,2,1,0,0,99999999
484,1,80,2,4,2,1,3,3,99999999
484,2,45,2,2,2,1,0,3,99999999
484,3,10,1,1,2,1,4,0,99999999
484,1,34,1,2,2,2,9,1,4071
840,1,36,1,3,2,3,12,1,10000
484,1,39,1,2,2,2,8,1,6429
484,3,14,1,1,1,2,9,3,99999999
484,4,21,1,1,2,2,9,3,99999999
484,4,8,2,1,1,1,2,0,99999999
484,3,1,1,1,1,0,99,0,99999999
484,5,37,1,1,2,2,9,1,2143
484,6,33,2,1,2,2,9,1,5571
484,2,12,1,1,2,2,6,3,99999999
840,1,78,1,2,2,3,12,3,0
484,1,68,2,3,2,2,6,3,99999999
484,3,11,2,1,1,1,3,0,99999999
840,2,54,2,2,2,3,12,3,0
840,1,65,2,3,2,3,13,1,55000
484,1,39,1,2,2,2,9,1,30000
484,2,2,1,1,2,0,99,0,99999999
484,2,20,2,1,2,3,15,3,99999999
484,2,60,2,2,2,1,1,3,99999999
484,2,19,1,1,2,3,12,3,99999999
484,4,12,2,1,2,2,6,3,99999999
484,3,16,2,1,1,2,9,3,99999999
484,2,16,2,1,1,2,10,3,99999999
484,2,24,1,1,2,1,0,3,99999999
484,2,9,2,1,2,1,3,0,99999999
840,1,51,2,1,2,3,12,1,25000
484,4,5,1,1,2,1,0,0,99999999
840,2,49,1,2,2,3,12,1,91000
484,4,12,2,1,1,2,6,3,99999999
484,2,33,2,2,1,3,12,3,99999999
484,6,27,1,1,1,3,12,1,0
840,1,44,1,2,2,3,12,1,58000
840,4,20,1,1,2,3,13,1,500
840,3,16,2,1,2,2,9,3,0
484,1,30,1,2,2,2,9,1,4600
484,3,16,2,1,1,2,7,1,0
840,2,77,2,2,2,3,12,3,0
484,2,16,2,1,1,2,8,3,99999999
840,1,62,2,2,2,4,13,3,2200
484,1,54,1,2,2,2,9,1,8571
484,4,17,1,1,1,2,9,1,1714
484,1,70,1,2,1,1,0,1,1000
484,4,16,2,1,2,2,9,3,99999999
840,2,24,2,2,2,3,12,1,12000
840,1,33,2,2,2,4,13,1,49500
484,3,16,1,1,1,2,11,3,99999999
484,2,19,2,2,1,3,12,3,99999999
840,5,76,2,4,2,2,8,3,0
484,2,14,2,1,1,2,8,3,99999999
484,3,21,1,1,2,3,12,1,3857
840,1,67,1,2,2,3,12,1,46800
484,4,6,1,1,2,1,0,0,99999999
484,5,19,1,2,2,2,11,1,5143
484,4,31,2,2,2,4,16,1,8000
484,4,8,2,1,2,1,2,0,99999999
484,3,13,1,1,2,2,7,3,99999999
484,2,79,2,1,2,1,0,3,99999999
484,1,55,1,2,2,2,9,1,6429
484,2,62,2,2,2,4,16,3,99999999
484,2,14,2,1,1,2,7,3,99999999
484,3,55,1,3,1,1,1,1,0
484,1,24,1,2,2,1,1,1,2143
840,2,65,2,2,2,3,13,3,4500
484,3,13,2,1,1,2,6,3,99999999
840,2,7,1,1,2,1,0,0,0
484,3,18,2,1,2,2,11,3,99999999
484,1,36,2,1,2,3,15,1,12857
484,2,3,2,1,9,1,0,0,99999999
484,7,30,2,2,2,3,15,1,12857
484,1,34,1,2,2,2,6,1,6000
484,3,47,2,2,2,2,6,3,99999999
484,2,42,2,2,1,1,4,3,99999999
484,4,24,2,2,2,3,12,1,3000
484,2,2,2,1,2,0,99,0,99999999
484,3,40,2,3,1,3,12,1,4286
484,1,35,1,2,1,2,9,1,7714
484,2,3,1,1,2,1,0,0,99999999
484,7,15,1,1,1,2,6,1,1071
484,1,31,1,2,2,4,17,1,7714
840,2,54,2,2,2,3,12,1,25000
484,4,11,2,1,1,1,5,0,99999999
840,1,58,2,2,2,4,13,1,223000
484,4,22,2,2,2,2,9,3,99999999
840,2,54,1,2,2,4,13,1,75000
484,1,47,1,2,2,3,12,1,2571
484,1,49,1,2,2,2,9,1,5143
840,2,37,2,2,2,4,13,1,62000
840,1,55,2,1,2,4,13,1,40000
484,5,6,2,1,2,1,1,0,99999999
484,1,82,2,4,2,1,5,3,99999999
484,5,43,2,3,1,3,12,1,3200
484,2,0,2,1,1,0,99,0,99999999
840,1,63,1,2,2,3,12,3,18000
484,2,0,2,1,2,0,99,0,99999999
840,4,17,1,1,2,2,11,3,0
484,4,51,2,2,2,2,9,1,3857
484,2,68,2,2,2,1,3,3,99999999
484,1,45,1,2,1,2,9,1,4286
484,2,61,1,1,2,1,0,3,99999999
484,3,50,2,2,1,2,6,3,99999999
484,3,41,2,2,2,2,9,1,1286
484,3,31,2,1,2,4,16,3,99999999
840,2,54,2,2,2,3,13,1,17000
484,1,62,1,2,2,2,6,1,4286
840,3,8,1,1,2,1,2,0,0
484,8,29,1,2,2,2,9,1,7714
840,3,36,1,2,2,3,12,2,30000
840,1,63,2,1,2,3,12,3,0
840,5,8,1,1,2,1,3,0,0
484,2,4,1,1,1,1,0,0,99999999
484,2,36,1,2,1,2,9,3,99999999
484,2,4,2,1,2,1,0,0,99999999
840,3,13,1,1,2,2,7,0,0
484,2,40,2,2,2,1,4,3,99999999
484,2,16,2,1,1,2,10,3,99999999
484,1,56,1,2,1,1,2,1,0
484,2,9,2,1,1,1,3,0,99999999
484,4,13,2,1,2,2,6,3,99999999
840,1,26,1,1,2,3,12,3,0
484,1,48,1,2,1,2,6,1,99999998
840,3,10,1,1,2,1,4,0,0
484,3,18,2,2,2,2,11,3,99999999
840,3,38,2,1,2,3,13,1,9600
484,4,7,2,1,2,1,1,0,99999999
484,8,19,1,1,1,2,6,1,99999998
484,1,39,1,2,2,2,6,1,0
484,1,54,2,4,1,2,9,3,99999999
484,5,21,2,3,2,2,9,3,99999999
840,1,32,2,1,2,3,12,1,15000
840,2,56,2,2,2,3,12,1,14500
484,3,21,1,2,1,2,9,1,99999998
484,3,7,1,1,2,1,0,0,99999999
484,2,999,2,2,1,1,0,1,274
484,1,27,1,2,1,2,9,3,99999999
484,2,5,1,1,1,1,0,0,99999999
484,3,39,2,2,2,2,9,3,99999999
840,3,40,2,1,2,3,13,1,44600
484,9,21,1,2,1,2,9,1,4286
484,4,10,1,1,1,1,4,0,99999999
484,2,40,2,1,1,1,3,3,99999999
840,1,58,2,1,2,3,12,1,33000
484,1,100,1,4,2,1,0,3,99999999
484,2,43,2,2,2,1,2,3,99999999
484,7,16,2,1,2,2,8,1,1286
484,3,9,2,1,2,1,2,0,99999999
484,2,10,2,1,2,1,3,0,99999999
840,1,51,1,2,2,4,13,1,175000
484,2,23,2,1,1,1,5,3,99999999
840,4,13,1,1,2,2,8,0,0
484,2,1,2,1,2,0,99,0,99999999
484,2,27,2,2,2,3,12,3,99999999
484,4,32,1,2,2,3,12,1,4714
484,2,3,2,1,2,9,98,0,99999999
484,2,16,1,1,9,2,10,3,99999999
484,3,12,1,1,2,2,6,3,99999999
484,5,39,2,2,1,1,4,3,99999999
484,2,47,2,2,1,1,5,3,99999999
840,3,4,2,1,2,1,0,0,0
840,1,35,1,1,2,3,13,1,20000
484,3,9,2,1,1,1,3,0,99999999
484,2,35,2,2,2,2,9,1,5571
484,5,29,2,2,2,2,6,3,99999999
484,4,13,2,1,2,2,7,3,99999999
484,5,22,1,2,2,3,12,1,99999998
484,4,43,2,2,2,2,9,3,99999999
484,2,0,1,1,2,0,99,0,99999999
484,3,0,2,1,1,0,99,0,99999999
484,9,21,1,2,1,1,4,1,0
484,3,16,1,1,1,2,10,3,99999999
840,1,32,1,1,2,4,13,1,130000
484,4,36,2,2,1,1,0,3,99999999
484,2,13,1,1,1,2,6,3,99999999
484,3,30,2,2,1,2,9,3,99999999
484,2,12,1,1,1,2,7,3,99999999
484,1,52,2,4,1,1,0,3,99999999
840,2,55,2,2,2,2,6,3,0
484,4,18,2,1,1,2,11,3,99999999
840,2,61,2,2,2,4,13,3,0
484,4,8,2,1,2,1,2,0,99999999
484,3,13,1,1,1,1,5,3,99999999
484,3,5,1,1,1,1,0,0,99999999
484,3,4,2,1,2,1,0,0,99999999
484,2,32,2,2,2,2,9,1,6200
840,3,17,2,1,2,2,10,3,0
484,2,47,2,2,1,1,2,3,99999999
484,4,58,2,2,2,2,6,3,99999999
840,2,52,1,2,2,3,12,3,0
484,5,48,1,2,2,3,12,1,5000
484,1,34,1,2,1,1,4,1,0
484,4,48,1,1,2,2,6,3,99999999
484,1,70,1,3,1,2,9,3,99999999
840,1,52,2,2,2,4,13,3,0
484,2,13,2,1,2,2,6,3,99999999
484,3,14,2,1,1,2,6,3,99999999
484,1,70,1,2,1,1,0,1,2357
840,4,15,1,1,2,2,8,0,0
484,5,15,2,1,2,2,9,3,99999999
840,1,21,1,1,2,3,13,1,9000
840,4,9,2,1,2,1,3,0,0
484,2,5,1,1,2,1,0,0,99999999
484,3,13,1,1,2,2,6,3,99999999
484,5,16,1,1,2,2,8,1,4286
484,3,2,2,1,1,0,99,0,99999999
484,2,71,2,2,2,2,10,3,99999999
484,4,7,2,1,2,1,1,0,99999999
484,1,35,1,2,1,2,9,1,5571
840,2,60,2,1,2,4,13,1,58000
484,1,57,2,3,1,1,3,3,99999999
484,2,26,1,1,9,2,9,3,99999999
840,5,23,2,1,2,3,13,1,9700
484,2,11,2,1,2,1,5,0,99999999
840,5,38,2,3,2,3,12,3,0
484,5,6,1,1,1,1,0,0,99999999
484,1,47,2,2,2,1,3,1,4286
484,1,57,2,2,2,1,0,3,99999999
484,1,75,1,4,1,1,3,1,2571
484,4,43,1,2,2,1,3,1,99999998
484,1,22,1,2,2,2,9,1,99999998
840,1,37,1,2,2,3,12,1,50000
484,4,5,1,1,1,1,0,0,99999999
840,4,17,1,1,2,2,10,1,1000
840,2,60,2,2,2,1,0,1,21600
484,5,32,2,2,2,2,9,1,5143
840,1,48,2,1,2,4,13,1,75000
484,5,5,1,1,2,1,0,0,99999999
484,5,30,2,2,2,2,6,3,99999999
840,3,6,1,1,2,1,1,0,0
484,2,2,2,1,2,0,99,0,99999999
484,3,17,1,1,2,2,11,1,4000
484,3,35,1,1,1,2,8,3,99999999
840,2,56,2,2,2,3,12,1,1300
484,2,37,2,2,2,2,11,3,99999999
484,2,7,2,1,2,1,1,0,99999999
840,2,66,1,2,2,4,13,3,0
840,4,23,2,1,2,4,13,1,25000
484,1,49,1,2,2,2,6,1,8571
840,1,46,2,1,2,4,13,1,50000
484,1,31,1,2,2,3,12,1,6429
484,5,31,2,9,1,3,12,1,3000
840,2,49,1,2,2,4,13,1,90000
484,4,17,2,1,1,2,10,3,99999999
484,4,20,1,2,2,2,11,1,4286
484,2,23,2,2,1,2,10,3,99999999
484,4,7,1,1,2,1,0,0,99999999
840,1,50,2,2,2,3,13,1,26300
840,1,26,2,3,2,3,12,3,0
484,1,34,1,2,1,2,9,1,300
484,5,6,1,1,1,1,0,0,99999999
484,3,3,1,1,1,1,0,0,99999999
484,1,29,1,2,1,2,6,1,3214
484,2,28,2,1,2,2,9,3,99999999
484,3,34,2,2,2,3,12,1,5000
484,2,44,2,2,2,1,3,3,99999999
484,2,3,2,1,9,1,0,0,99999999
484,3,13,2,1,2,2,7,3,99999999
484,1,38,1,2,2,2,6,2,99999999
484,4,4,1,1,2,1,0,0,99999999
484,3,13,2,1,2,1,5,3,99999999
484,2,30,1,1,1,4,18,1,12000
484,3,28,2,2,1,2,9,3,99999999
484,1,35,1,1,1,2,6,1,3429
484,5,43,2,3,2,2,9,1,2571
484,3,50,2,2,2,4,16,1,99999998
484,4,15,1,1,2,2,9,3,99999999
484,4,27,2,2,2,2,9,1,5571
484,2,58,2,2,2,1,3,3,99999999
484,1,91,1,4,2,1,0,3,99999999
484,2,16,1,1,2,2,9,3,99999999
484,5,11,2,1,2,1,5,0,99999999
484,1,63,1,4,1,1,2,3,99999999
484,1,52,1,1,2,1,0,1,1500
484,4,20,2,1,2,2,9,1,3643
484,2,48,2,2,2,2,6,3,99999999
484,1,67,2,4,2,2,6,3,99999999
484,4,47,2,2,2,1,0,3,99999999
484,3,9,2,1,1,1,3,0,99999999
484,5,1,1,1,2,0,99,0,99999999
840,2,64,2,2,2,3,13,1,34000
484,3,50,2,3,2,1,3,3,99999999
484,1,28,2,3,2,2,6,3,99999999
484,1,39,2,4,1,2,9,1,1286
484,2,13,1,1,2,2,6,3,99999999
484,2,2,1,1,2,0,99,0,99999999
484,2,45,2,2,2,2,6,3,99999999
840,2,59,1,2,2,4,13,1,100000
484,3,16,1,1,2,2,10,3,99999999
484,3,17,1,1,1,2,11,3,99999999
484,1,54,1,2,2,2,9,1,10714
484,3,9,1,1,1,1,3,0,99999999
484,2,18,1,1,1,2,10,3,99999999
484,4,25,1,2,2,2,9,1,5143
484,1,47,1,2,2,1,0,2,99999999
484,2,52,2,2,2,2,6,1,12857
840,1,20,1,1,2,2,11,2,0
484,2,52,1,2,2,3,12,1,7000
484,5,36,2,2,2,2,9,3,99999999
484,3,36,1,1,2,1,5,1,4714
840,1,94,2,1,2,2,6,3,0
484,1,35,1,2,2,2,9,1,8571
484,5,35,1,2,2,2,10,1,2571
840,1,75,2,4,2,3,12,1,12000
484,2,14,1,1,2,2,8,3,99999999
840,1,63,2,2,2,4,13,1,20200
840,1,64,1,2,2,3,12,3,0
484,6,23,2,1,2,4,16,1,2400
840,2,56,1,2,2,3,12,1,50000
840,1,94,1,4,2,4,13,3,0
484,6,47,2,2,2,2,9,1,1714
484,2,12,1,1,2,1,5,3,99999999
484,4,18,2,1,2,2,11,3,99999999
484,2,45,2,2,2,1,2,3,99999999
484,1,42,1,2,1,2,6,1,4286
484,5,63,2,4,2,1,0,3,99999999
484,8,17,1,1,1,2,10,3,99999999
484,6,6,1,1,9,9,98,0,99999999
840,1,32,1,1,2,4,13,1,65000
484,5,46,1,2,1,2,9,1,4286
484,4,18,1,1,2,2,10,1,4286
484,5,5,2,1,1,1,0,0,99999999
484,1,46,1,2,1,2,6,1,417
484,4,6,2,1,2,1,0,0,99999999
484,4,57,2,2,2,1,4,3,99999999
484,14,29,1,2,2,3,12,1,6429
484,3,10,2,1,2,1,4,0,99999999
484,4,69,2,2,2,1,3,3,99999999
484,2,16,2,1,2,2,10,3,99999999
484,1,58,1,2,1,2,9,1,1714
484,5,35,2,2,2,2,9,3,99999999
484,1,85,2,4,1,1,3,3,99999999
840,1,33,1,2,2,3,13,1,56000
484,3,8,2,1,1,1,2,0,99999999
484,7,30,1,2,1,4,17,1,8000
484,5,16,1,1,1,2,9,1,0
484,2,26,2,2,2,3,12,3,99999999
484,4,21,1,1,2,2,9,1,3857
484,3,22,2,2,2,2,8,1,3857
484,1,51,1,2,1,2,9,3,99999999
484,3,45,2,2,1,3,12,3,99999999
484,5,28,2,2,2,2,11,1,6400
484,6,7,2,1,2,1,1,0,99999999
484,5,62,1,1,1,1,5,3,99999999
484,1,24,1,2,9,2,9,2,99999999
840,1,49,1,2,1,4,13,1,50000
840,3,10,1,1,2,1,4,0,0
484,2,17,1,1,1,2,10,3,99999999
840,2,50,1,1,2,2,10,3,0
840,3,16,1,1,2,2,8,3,0
484,4,11,1,1,2,1,5,0,99999999
484,2,61,2,2,2,2,6,3,99999999
484,1,19,1,2,2,1,0,1,99999998
840,6,59,2,4,2,3,12,3,0
484,6,24,1,2,1,2,9,1,4286
484,1,85,2,4,2,1,2,3,99999999
484,1,63,1,2,1,2,9,2,99999999
484,1,48,2,3,2,1,3,1,2143
484,2,50,1,3,2,3,12,1,99999998
484,5,34,2,2,1,2,9,1,1286
484,6,38,1,2,2,2,6,1,3429
840,2,62,2,2,2,3,13,1,32000
484,5,8,2,1,2,1,2,0,99999999
840,2,35,1,2,1,3,12,1,12000
484,2,56,2,2,2,2,9,3,99999999
484,1,52,1,2,1,2,6,2,99999999
840,3,3,1,1,2,1,0,0,0
484,3,31,2,2,1,1,2,3,99999999
484,1,45,2,4,2,1,5,1,2143
840,2,63,1,2,2,3,12,1,50000
484,3,7,1,1,2,1,1,0,99999999
484,3,10,2,1,1,1,0,0,99999999
484,1,33,1,2,2,3,12,1,3429
484,2,54,2,2,2,2,6,3,99999999
484,1,40,2,3,1,2,6,1,3000
484,4,25,2,1,2,3,12,1,857
484,2,37,1,9,9,9,98,9,99999999
484,2,24,2,1,2,3,15,3,99999999
840,2,59,2,2,2,4,13,3,0
484,6,7,1,1,1,1,1,0,99999999
840,2,0,1,1,2,0,99,0,0
840,3,31,2,1,2,4,13,3,0
484,1,28,1,2,2,1,5,1,6000
484,7,3,1,1,1,1,0,0,99999999
484,4,32,1,2,2,2,9,1,99999998
484,2,26,2,2,1,1,0,3,99999999
484,3,43,2,2,1,2,9,3,99999999
484,1,65,2,3,2,1,2,3,99999999
484,1,35,1,2,1,2,6,1,5143
484,2,49,2,2,2,2,9,3,99999999
484,1,52,1,2,2,2,9,1,17143
484,1,35,1,2,2,1,3,1,0
484,5,37,2,2,9,2,9,3,99999999
484,1,39,2,2,2,2,6,3,99999999
484,2,0,1,1,2,0,99,0,99999999
840,1,69,1,3,2,3,12,3,0
484,1,25,2,1,2,2,9,1,5143
484,1,39,1,2,2,3,12,1,8000
484,7,16,2,1,1,2,9,3,99999999
484,1,58,1,2,2,2,6,1,2143
484,3,13,2,1,2,2,6,3,99999999
484,5,13,2,1,1,2,7,3,99999999
840,1,54,1,1,2,3,12,3,0
484,2,25,2,1,2,2,11,2,99999999
484,4,9,2,1,1,1,3,0,99999999
484,2,58,2,2,1,1,0,3,99999999
484,2,44,2,2,2,2,6,3,99999999
484,1,30,1,2,1,3,12,1,0
840,1,54,1,2,2,3,13,1,33300
484,1,38,1,2,1,9,98,1,3429
840,1,57,1,2,2,3,13,3,0
484,2,1,2,1,2,0,99,0,99999999
484,1,55,1,2,2,4,18,1,20000
484,6,6,2,1,2,1,0,0,99999999
484,4,12,1,1,1,1,5,3,99999999
484,5,6,1,1,2,1,0,0,99999999
484,4,46,1,2,1,1,0,1,3857
840,4,7,2,1,2,1,1,0,0
484,5,32,2,2,2,2,9,1,0
484,1,57,1,2,2,3,12,1,12000
484,1,65,1,2,2,2,6,3,99999999
484,1,58,1,1,2,2,9,1,0
484,3,11,1,1,2,1,3,0,99999999
484,4,62,2,2,1,1,0,3,99999999
484,4,10,1,1,1,1,4,0,99999999
840,1,73,2,3,2,3,12,3,0
484,4,3,2,1,9,1,0,0,99999999
484,2,9,1,1,2,1,3,0,99999999
484,4,48,2,2,1,1,0,3,99999999
484,4,11,2,1,1,1,5,0,99999999
484,1,60,1,2,1,1,3,1,857
484,4,16,1,1,2,2,10,3,99999999
484,12,30,2,1,2,3,15,1,3000
484,4,32,1,1,2,4,17,1,12000
484,2,3,2,1,2,1,0,0,99999999
840,5,5,2,1,2,1,0,0,0
840,1,27,1,2,2,3,13,1,30000
484,1,41,2,2,2,1,5,3,99999999
484,6,59,2,2,2,1,5,3,99999999
